Date,Seasons,Holiday,FunctioningDay
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-16,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-17,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-18,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-19,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-20,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-21,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-22,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-23,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-24,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-25,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-26,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-27,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-28,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-29,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-30,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-10-31,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-01,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-02,Autumn,No Holiday,Yes
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-03,Autumn,No Holiday,No
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-04,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-05,Autumn,No Holiday,Yes
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-06,Autumn,No Holiday,No
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-07,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-08,Autumn,No Holiday,Yes
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-09,Autumn,No Holiday,No
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-10,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-11,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
2018-11-12,Autumn,No Holiday,Yes
